[2024-06-10 16:58:39.372] INFO Created initial coordinator state                                                Coordinator-ID:3f446bc0eaee0030
[2024-06-10 16:58:39.375] INFO Forking to initialize providers                                                  Coordinator-ID:3f446bc0eaee0030
[2024-06-10 16:58:40.224] INFO Pending requests: 2 API call(s), 0 withdrawal(s)                                 Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.225] DEBUG Request:0x29a1a4b9a5e62457f9c616a301f73fc7e0d98369a510edb971aa0dfdce11e98a is not linked to a template Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.225] DEBUG Request:0x8b71869a83f7288edd80495897de359f53c0d043a1f19e4196530ad37c96faed is not linked to a template Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.226] DEBUG Request ID:0x29a1a4b9a5e62457f9c616a301f73fc7e0d98369a510edb971aa0dfdce11e98a is linked to a valid endpointId:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30 Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.226] DEBUG Request ID:0x8b71869a83f7288edd80495897de359f53c0d043a1f19e4196530ad37c96faed is linked to a valid endpointId:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30 Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.264] DEBUG Request ID:0x29a1a4b9a5e62457f9c616a301f73fc7e0d98369a510edb971aa0dfdce11e98a is linked to a valid sponsor wallet:0x32908e1FE6c66E024aE118F8fF73380710d2c121 Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.264] DEBUG Request ID:0x8b71869a83f7288edd80495897de359f53c0d043a1f19e4196530ad37c96faed is linked to a valid sponsor wallet:0xbC3DceCD238321aa418F3e641C750BeD9A5ee1D5 Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.667] INFO Authorizing all requests because all authorizer arrays are empty                 Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.668] DEBUG Requester:0xCF9c278B01767988d513e74Ebc953aCC31e36989 is authorized to access Endpoint ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30 for Request ID:0x29a1a4b9a5e62457f9c616a301f73fc7e0d98369a510edb971aa0dfdce11e98a Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.668] DEBUG Requester:0x2e2c88212086338B68A24Cd03F3a0E57c2713619 is authorized to access Endpoint ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30 for Request ID:0x8b71869a83f7288edd80495897de359f53c0d043a1f19e4196530ad37c96faed Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.672] INFO Forking to initialize providers complete                                         Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.672] INFO Initialized EVM provider:base-sepolia-provider                                   Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.673] INFO Applying chain request limits                                                    Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.674] INFO Applied chain request limits                                                     Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.675] INFO Aggregated API calls                                                             Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider
[2024-06-10 16:58:40.724] ERROR RequestId is invalid. Request ID:0x29a1a4b9a5e62457f9c616a301f73fc7e0d98369a510edb971aa0dfdce11e98a Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.739] INFO Processing 2 pending API call(s)...                                              Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.739] ERROR API call to Endpoint:RNG uint256 errored after 51ms with error message:RequestId is invalid. Request ID:0x29a1a4b9a5e62457f9c616a301f73fc7e0d98369a510edb971aa0dfdce11e98a Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.739] INFO API call to Endpoint:RNG uint256 responded successfully in 40ms                  Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.739] INFO Received 1 successful API call(s)                                                Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.739] INFO Received 1 errored API call(s)                                                   Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.765] INFO Executed API calls                                                               Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.765] INFO Disaggregated API calls                                                          Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.766] INFO Forking to submit transactions for EVM provider: base-sepolia-provider and sponsor: 0xCF9c278B01767988d513e74Ebc953aCC31e36989... Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.766] INFO Forking to submit transactions for EVM provider: base-sepolia-provider and sponsor: 0x2e2c88212086338B68A24Cd03F3a0E57c2713619... Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30
[2024-06-10 16:58:40.829] INFO Strategy (providerRecommendedGasPrice) gas price set to 1.605944667 gwei.        Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 16:58:40.857] INFO Strategy (providerRecommendedGasPrice) gas price set to 1.605944667 gwei.        Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 16:58:40.873] INFO                                                                                  Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 16:58:40.873] INFO saving trace for airnode rrp fulfill call...                                     Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 16:58:42.667] INFO saved trace dry run                                                              Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 16:58:42.671] INFO Submitting API call fail for Request:0x29a1a4b9a5e62457f9c616a301f73fc7e0d98369a510edb971aa0dfdce11e98a... Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 16:58:42.671] INFO Transaction:0xc3f61ec1ad86ea54c82b824f7b4a33e7559537749317c9bb216cf978e0c13e69 submitted for Request:0x29a1a4b9a5e62457f9c616a301f73fc7e0d98369a510edb971aa0dfdce11e98a Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 16:58:42.677] INFO                                                                                  Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 16:58:42.678] INFO saving trace for direct fulfill call...                                          Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:00:01.343] INFO saved trace direct fulfill                                                       Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:00:08.195] INFO                                                                                  Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:00:08.196] INFO AirnodeRrp gas cost: 38924                                                       Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:00:08.196] INFO Fulfillment call gas cost: 4667515                                               Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:00:08.196] INFO Total cost: 4706439                                                              Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:00:08.196] INFO                                                                                  Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:00:08.196] INFO                                                                                  Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:00:08.196] INFO saving trace for airnode rrp fulfill call...                                     Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:01:13.725] INFO saved trace airnode rrp fulfill call                                             Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
[2024-06-10 17:01:15.543] DEBUG Attempting to estimate required gas to fulfill API call for Request:0x8b71869a83f7288edd80495897de359f53c0d043a1f19e4196530ad37c96faed... Coordinator-ID:3f446bc0eaee0030, Chain-ID:31337, Provider:base-sepolia-provider, Endpoint-ID:0xb2813814d32461cc2939bf5dbc1500f21a37f686492eef4caee7f92bea5a7c30, Sponsor-Address:0x2e2c88212086338B68A24Cd03F3a0E57c2713619
